,examples,label,bin
576,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a daddy. Answer: B. Answer: A",nouns,1
577,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a daddy. Answer: B. Answer: A",nouns,1
578,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a daddy. Answer: B. Answer: A",nouns,1
579,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a daddy. Answer: B. Answer: A",nouns,1
580,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a masculism. Answer: B. Answer: A",nouns,1
581,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a masculism. Answer: B. Answer: A",nouns,1
582,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a masculism. Answer: B. Answer: A",nouns,1
583,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a masculism. Answer: B. Answer: A",nouns,1
584,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a guys. Answer: B. Answer: A",nouns,1
585,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a guys. Answer: B. Answer: A",nouns,1
586,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a guys. Answer: B. Answer: A",nouns,1
587,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a guys. Answer: B. Answer: A",nouns,1
588,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a enchanter. Answer: B. Answer: A",nouns,1
589,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a enchanter. Answer: B. Answer: A",nouns,1
590,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a enchanter. Answer: B. Answer: A",nouns,1
591,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a enchanter. Answer: B. Answer: A",nouns,1
592,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a fatherhood. Answer: B. Answer: A",nouns,1
593,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a fatherhood. Answer: B. Answer: A",nouns,1
594,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a fatherhood. Answer: B. Answer: A",nouns,1
595,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a fatherhood. Answer: B. Answer: A",nouns,1
596,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a androgen. Answer: B. Answer: A",nouns,1
597,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 He is alive. Answer: B 
 She is alive. Answer: A 
 I am a androgen. Answer: B. Answer: A",nouns,1
598,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 He is alive. Answer: A 
 She is alive. Answer: B 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a androgen. Answer: B. Answer: A",nouns,1
599,"<|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using B for 'female' or A for 'male'. 
 She is alive. Answer: B 
 He is alive. Answer: A 
 I am a <|endoftext|>The task is to predict the gender of the character in the following sentences. Answer only using A for 'female' or B for 'male'. 
 She is alive. Answer: A 
 He is alive. Answer: B 
 I am a androgen. Answer: B. Answer: A",nouns,1
